language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A shekarar 2010, ya karɓi takardar yabo ta mutanen da suka yi nasara, sannan kuma mafiya tasiri a jahar Kano (Kano State Government Achievers Award: Most Influential Personality of the Year)",culture_and_religion,awards and recognition,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,(( إِنَّ إِبْرَاهِيمَ حَرَّمَ مَكَّةَ، وَإِنِّي حَرَّمْتُ اَلْمَدِينَةَ)) رَوَاهُ مُسْلِم,culture_and_religion,Hadith about Makkah and Madinah,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,""" A shafi na 5, ya kasa nau'ukan karatu, ta la'akari da wajen yinsu, zuwa kashi uku",education,education curriculum,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Haka Shehu ya ci gaba da yin kiransa ta hanyar wa’azi da karantarwa na tsawon shekaru 30 (1774 – 1804),culture_and_religion,Shehu's religious activities,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidandabino.blogspot.com/,2026-03-04,"Shi kuma mai rumbun kalmomi, mahirun waka, Aminu Abubakar Ladan (ALA), ya ce tsintar biwar rubutun ya yi a tare da shi kawai don haka ya zama wajibi ya yi",media_and_online,Praise for writer,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.391Z,"Tottenham da Liverpool na tattaunawa kan yarjejeniyar fam miliyan 5 game da kaftin din Scotland Andy Robertson, 31.",media_and_online,news_reporting,public_interest,,safe,true,,0b36ea37-1186-4ecc-818c-f5ec504088a5,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"A karshen makon nan ake sa ran dukkan alƙalan da aka zabo za su kammala shirye-shiryen gabatar da kansu a Qatar, kafin gasar ta kankama",governance_civic,Qatar 2022 FIFA World Cup,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Iya girman mizanin RAM din, iya saurin manhajar wajen mu'amala da ita",livelihoods_and_work,computer RAM,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Ran thursday da yamma suna kitchen su biyu suna girki shi kuma yana parlor aka danna bell, mikewa yayi ya isa gun kofar ya bude, Junaid ya gani tsaye, El-ameen ya shafa kai yana murmushi yace ""Sai yau"" Junaid bai ce komai ba ya shigo parlon, sai dai bai xauna ba yace ""Tana ina?"" El-ameen yace ""Wa?"" Junaid yace ""Warce na kawo!"" El-ameen xai yi magana sai ga ta ta fito daga kitchen, ta wara ido ganin junaid tace ""Captain!"" Karasowa tayi inda suke ta nufesa da fara'arta sai kuma ta ja ta tsaya ta fara dariya tana rufe baki tace ""I missed you!"" Ba yabo ba fallasa yace ""Tafi ki dauko Hijab din ki"" kallon El-ameen tayi sai kuma ta marairaice tace ""Noo!",household_and_care,Household and social interaction,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Ya ƙara da cewa hukumar za ta ƙara horas da ma'aikatanta guda 350 a 2021 domin kyautata aiki kuma ya shawarci magidanta da ""su riƙa kulawa da kyau yayin amfani da wuta"" domin guje wa tashin gobara",livelihoods_and_work,Employment and fire safety,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c8013e018j9o,2026-01-25T09:07:35.217Z,Wasu bidiyoyi da BBC ta tantance sahihancinsu sun nuna wasu motocin yaƙi da na buldoza da tazarar mita 400 bayan layin a shataletalen Bani Suhailat da ke Khan Younis.,media_and_online,news_reporting,public_interest,,safe,true,,794d1354-b303-401a-8854-83351f82a4c3,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Da kansa ya ce, “Mahaifina ɗan Abubakar ne, da aka fi sani da Atiku na Raɓah, wanda shi ne sarkin Musulmi na bakwai",culture_and_religion,Family lineage,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Haka idan wayarka irinsu iPhone ne, kana iya zuwa kamfanin wayarka, sai su dora ka kan wani tsari na musamman da zai sawwake maka kudin mizanin bayanai, don ka amfana da wayar sosai",livelihoods_and_work,using mobile phones,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Shari’a Matakin farko na gudanar da shari’a a ƙasar Yarabawa shi ne gida,culture_and_religion,Shari'a law,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Allah sa a dace, amin",culture_and_religion,prayer,public_interest,religion,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Ina maka/miki fatan alheri, da addu'a makamanciyar wannan a gare ka/ki",culture_and_religion,Blessing and prayer,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Sai dai a wani salo da ba a saba gani ba ƙungiyar ta bayar da rahoton mutuwar mayaƙanta da dama a gumurzu da jami'an tsaro a lokacin hare-haren,governance_civic,Conflict and security,public_interest,ethnicity,sensitive,false,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Topics in West African History,education,West African History,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.voahausa.com/,2026-03-04,Daga Kano ga rahotan Mahmud Ibrahim Kwari: Embed A Yada Shekarau Ya Gargadi Gwamnatocin Arewa Su Hada Kai by VOA Embed A Yada The code has been copied to your clipboard,media_and_online,Hausa news report,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bincike ya tabbatar da cewa, kusan daga shekarar 1953 zuwa 1986, shi ne ɗan siyasar da aka fi ɗaure wa a duk faɗin Najeriya",governance_civic,politics in Nigeria,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"(a) Kuskure mai canza ma'ana: irin wadannan kura-kurai suna fitar da shi daga kiran sallah kwatakwata ya zama wani abu daban, misali:",culture_and_religion,Hausa religious practices,public_interest,,sensitive,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Ashiwaju G,culture_and_religion,Person's name,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Lambar yabo ta DSM – Defence Serɓice Medal,governance_civic,Defence Service Medal,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Daga nan sai aka shiga hidimar kamfe, inda bayan an kaɗa zaɓe sai Shagari ya ci zaɓe",governance_civic,political election,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Daga bakonmu na mako: Barebari da al'adunsu na aureDaga baƙonmu na mako: Labarina Series; Ma'anar mai hakuri yakan dafa dutse ya sha romonsaDaga baƙonmu na mako: Shirin Gidan Badamasi a mahangar nazariGaskiyar LamariNa yanke hukuncin yin wannan rubutu ne a BBC bayan tashar ta tuntuɓe ni don jin haƙiƙanin abinda ke faruwa da kuma jin gaskiyar lamari, tamkar dai sunan wani shiri na tashar ta BBC Daga Bakin Mai Ita",media_and_online,Hausa TV programming,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Pezeshkian ya bayyana cewa ""dole ne"" ta sanya Iran ta ƙaddamar da hare-hare bayan harin da aka kai mata wanda ya yi sanadiyyar kashe manyan jagorori da kwamandojin ƙasar.",governance_civic,Iran's actions and consequences,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Banbanci Janaba Da Al'ada: Anan ana so ki gane wankan janaba da wankan daukewar jinin al'ada ko biki duk iri dayane, inda suka banbanta kadanne",culture_and_religion,Ritual ablutions,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Wazirin Sakkwato Muhammadu Junaidu wanda yake shi kuma jika ne ga Nana Asma’u ɗiyar Shehu Ɗanfodiye ya rubuta su a bokwance kamar haka: “Dieta, Woya, Roroba da kuma Nasi”",culture_and_religion,Waziri Sakkwato and Nana Asma'u,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Kurakuran da ake samu a sallama suna da yawa, wani cewa yake yi: Salamma'alaikum, wannan kuskurene, kenan itama sai an koya daga bakin malamai domin ananne za'a banbance maka da sallamar da ake yi a sallah da kuma wacce ake yi lokacin gaisuwa",culture_and_religion,Greetings and etiquette in Hausa culture,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Abin da wannan dogon zance ke nuna mana shi ne, in dai kimiyya ya kama hanyar daidai, babu yadda za a yi ya saba wa Kur'ani, sam ko kadan",culture_and_religion,Quran and science,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,org/wiki/Hadiza_Bala_Usman,media_and_online,Hadiza Bala Usman,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Department of Political Science, Nnamdi Azikiwe University, Awka, Anambra State, Nigeria",education,university department,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Niamey,web_public,www.bbc.com/hausa,2026-02-19,"Tuni maƙwabtanta irinsu Nijar da Mali suke fama da 'yan bindiga masu iƙirarin jihadi, waɗanda hukumomi suka zarga da kashe mutum fiye da 100 a Jihar Tillaberi a ƙarshen makon da ya gabata",governance_civic,Conflict in Tillaberi,public_interest,ethnicity,sensitive,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Jeranto Farillai: Wannan shima yana cikin farillan sallah ya kasance ka kawo su a jere, wato inda mutum zai yi sujjada sannan ya kawo ruku'i to hakan bai yi ba",culture_and_religion,Islamic ritual practices,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,2012: Jami’ar Warsaw da ke ƙasa Poland,education,University of Warsaw in Poland,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,Ma'ana suna sajewa da su babu wani bambanci ko kadan,culture_and_religion,Equality and non-discrimination,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Wannan yanayin dabi'a kuwa shi ne abin da a turancin kimiyya suke kira Biological Clock, ko Circadian Rhythm",health,Biological Clock,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"ABTI na nufi Abba da Atiku, ZAHRAM kuma Zainab, Ruƙaiya, Hauwa da Maryam",culture_and_religion,Names of people,public_interest,,safe,FALSE,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c62nnpd268qo,2026-01-25T09:07:36.606Z,"Domin kiyaye kai daga kamuwa da irin cutukan nan, yin amfani da kororon roba (condom) yadda ya kamata yayin jima'i shi ne mafi inganci.",media_and_online,news_reporting,public_interest,,safe,true,,df9e197f-f9a6-40c0-9ac7-988713225be2,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Ka ji karfin hali,culture_and_religion,Strength of character,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.175Z,"A kan haka ne manyan ƙasashen yankin tekun Fasha ke ci gaba da dagewa kan ƙarfafa danƙon kawancen da suke da shi da Washington, yayin da suke la'akari da muhimmancin alaƙarsu da Iran ""a yanayin da ya ke a yanzu"" domin kaucewa duk wata arangama ta kai tsaye da za ta iya jefa yankin cikin wani mummunan yanayi da zai haifar da sakamako mara daɗi.",media_and_online,news_reporting,public_interest,,safe,true,,cfef6dd3-c487-4a51-a15d-74b51a24ca79,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Tana daga cikin masarrafan da suka kara wa wayar salula shahara da karbuwa a duniya,media_and_online,mobile phone brands,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,=== Me ya sa Ukraine ta ƙi sayar wa ƙasashen yankin Gulf makaman kariya? ===,governance_civic,Ukraine arms sales,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Ta yi iyaka da jahohin Zamfara, Naija (Niger), Katsina, Kano, Bauchi, Nassarawa, Filato (Plateu), da kuma babban birnin tarayyar Najeriya, Abuja",governance_civic,Geopolitics of Northern Nigeria,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Ta hanayr neman afuwa, Iran ta nuna cewa ba ta son yaƙi ya rincaɓe tsakaninta da maƙwaftanta.",governance_civic,Iran-Hausa diplomatic relations,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,">1967, ya halarci taron wakilan shugabannin Arewa, taron da aka yi a garin Kaduna, da nufin samun matsaya guda kan sha’anin rikicin tsarin mulkin ƙasa na shekarar 1967",governance_civic,Hausa political history,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://nuriddeen.blogspot.com/,2026-03-06,Husaini Musa Barde,culture_and_religion,person name,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"2023: Jami’an gwamnatin Ebonyi sun bukaci Umahi yayi takarar Shugaban kasa Football Geek hausa news , IFTTT ISYAKU",governance_civic,2023 Ebonyi state elections,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c8013e018j9o,2026-01-25T09:07:35.204Z,"A watan da ya gabata, wani mutum mai shekara 23 a kusa da Khan Younis - wanda BBC ta ɓoye sunansa don kariya - ya ce sojojin Isra'ila suka matsar da bulon gaba da gidansa, lamarin da ya sa ya nan take ya zama ya ''maƙale''",media_and_online,news_reporting,public_interest,,safe,true,,85d82b66-9e3a-4472-8040-abe710ecfb2b,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Yarabawa sun yi Imani cewa, duk wanda ya rantse ba bisa gaskiya ba, to zai lalace",culture_and_religion,Truthfulness and consequences,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Wallafar Mallam Abubakar Usman da Alhaji Abdurrahman bn Alhaji Abubakar, Sakkwato 1956",culture_and_religion,Wallafa (writing) about Mallam Abubakar Usman and Alhaji Abdurrahman,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Abu ne a fili cewa wannan cutar ta kawo tsaiko wa abubuwa da dama a Kannywood,media_and_online,Kannywood film industry,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:06:09.618Z,Sai dai kuma ƴan jarida da wasu kafafen yaɗa labarai sun ce ba a ba su damar halartar tarukan da suka biyo biyo baya ba ranar Asabar.,media_and_online,news_reporting,public_interest,,safe,true,,785c9c3d-9cb8-4b51-a366-4239497639c5,Collected from BBC Hausa
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Wannan kuma, saboda zamowar wannan mazaɓa mafi girma a cikin lardi (province) mafi girma a Najeriya, wato yankin Kano (Kano Province)",culture_and_religion,Kano Province,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Unknown,web_public,www.bbc.com/hausa,2026-02-19,'Shalele Na' - ABDUL D,culture_and_religion,personal name,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Da aka shiga shekarar 2003, ai sai zamani ya ci gaba da bin fasahar Bluetooth, sau-da-kafa",livelihoods_and_work,Technology adoption,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Har wa yau, fasahar sadarwa ta Infra-red ta dara Bluetooth a wurare da dama; ba ka bukatar sai ka nemi abokin huldanka ta hanyar barbaran wayar salularsa, a a",media_and_online,wireless technology,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Gefensa ta kuma rabawa xata fita ya rikota, ta juyo da sauri ta warce hannunta tana masa wani irin kallon da yasa hanjin cikinsa kadawa, komawa baya yayi da sauri ta fice daga toilet din ya bi ta da kallo xuciyarsa na bugawa",health,Intimate encounter,public_interest,gender,sensitive,false,,,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Manazarta: Association of Computing Machine,livelihoods_and_work,Computing machine association,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,Yace gwamnonin jihohi sun fatattaka tsarin kananan hukumomi,governance_civic,local government reforms,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.552Z,"To amma binciken kimiyya ya gano cewa tsiro ɗaya ne, kawai bambancin ƙasa ne.",media_and_online,news_reporting,public_interest,,safe,true,,24914b50-a93c-43d6-9009-8679605a0ae1,Collected from BBC Hausa
