language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Bo tilẹ jẹ pe mẹrin lawọn ọlọpaa sọ pe awọn olubi ẹda naa pa, awọn tọrọ ṣoju wọn sọ pe iye eeyan ti wọn pa nibẹ ju mẹrin lọ.",governance_civic,Crime and policing,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Ẹni kan to forukọ bo ara ẹ laṣiiri sọ pe, Lojiji lawọn ọdaju ẹda naa ya de lọjọ Tọsidee yẹn, ti wọn ṣina ibọn bolẹ fawọn to peju sibi eto isinku yii.",culture_and_religion,Yoruba funeral practices,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Ni ayika ile oloogbe lawọn ẹbi atawọn ara ti n ṣọfọ lọwọ nigba tawọn agbebọn ọhun de, ti wọn n yinbọn sawọn to waa ba wọn ṣedaro, tawọn eeyan ọhun si n sa kabakaba, ti onikaluku n sa asala fun ẹmi wọn.",culture_and_religion,Family gathering,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Ọkada ni wọn gun wa, bi wọn si ṣe pari iṣẹ ibi ti wọn ba wa ni wọn ti parẹ bii iso.",livelihoods_and_work,Transportation and work,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Ẹnikan toun naa mọ nipa iṣẹlẹ yii ṣalaye pe, Awọn ọrẹ oloogbe pejọ lati fi aisun ṣe ẹyẹ ikẹyin fun un ni.",culture_and_religion,community gathering,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Wọn ti gbagbera bi wọn ṣe n fi ọti ṣe faaji, tawọn mi-in n fa sìgá ati oriṣiiriṣii nnkan mi-in.",culture_and_religion,Socialization and Leisure,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Laarin asiko ọhun lawọn ta a n wi yii de, ti wọn da ibọn bo awọn to jokoo jẹẹjẹ wọn yii.",governance_civic,armed conflict,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Nnkan to n fu awọn araalu lara bayii ni pe awọn ọmọ ẹgbẹ okunkun alatako fun ẹgbẹ mi-in ni wọn jade waa gbẹsan.",culture_and_religion,Ẹgbẹ okunkun,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Eeyan to le ni mẹjọ ni wọn pa, tawọn mi-in si gbọgbẹ latara ọta ibọn to ba wọn.",culture_and_religion,Killing or murder,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Wọn ti gbe oku awọn eeyan ti wọn pa lọ si mọṣuari, awọn to fara pa naa n gba itọju lọwọ nileewosan.",culture_and_religion,Burial and Mourning,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"Ṣugbọn ninu atẹjade ti Tochukwu Ikenga, ti i ṣe agbẹnusọ ọlọpaa ipinlẹ Anambra fi sita, o ni eeyan mẹrin lo ba iṣẹlẹ naa lọ.",governance_civic,Police statement,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"O fi kun ọrọ rẹ pe iwadii awọn fi han pe iṣẹlẹ naa ni i ṣe pẹlu ija awọn ọmọ ẹgbẹ okunkun meji.",governance_civic,conflict between groups,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/16/wahala-nibi-tawon-eeyan-yii-ti-n-ba-won-daro-nile-olokuu-lawon-agbebon-loo-pa-won-si/#respond,2025-09-16,"O ni ileeṣẹ ọlọpaa Anambra ti bẹrẹ iwadii to jinlẹ lori iṣẹlẹ naa, gbogbo akitiyan lawọn si n ṣe lati wa awọn ọbayejẹ naa kan, ki wọn le jiya ẹṣẹ wọn.",governance_civic,Police investigation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/orekunrin-deborah-ran-an-sorun-osangangan-lekoo/,2025-09-08,"Monisọla Saka Lintex Ogale, ọrẹkunrin ti ọdọmọbinrin kan, Deborah Moses, tawọn eeyan tun mọ si Debrah Porsche, ti fẹ ri, amọ ti wọn ti fira wọn silẹ lati bii ọdun meji bayii, ti pada gbẹmi ọmọbinrin naa ninu ile ẹ to wa lEkoo.",culture_and_religion,Relationship and family,public_interest,,safe,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/orekunrin-deborah-ran-an-sorun-osangangan-lekoo/,2025-09-08,"Gẹgẹ bi Premium Times ṣe sọ, ninu ile tọmọbinrin yii n gbe ninu Estate kan nipinlẹ Eko, ni afurasi to ti wa latimọle ọlọpaa bayii lọọ pa a si lalẹ Ọjọbọ, Tọsidee, ọjọ kẹrin, oṣu Kẹsan-an, ọdun yii.",governance_civic,police investigation,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/orekunrin-deborah-ran-an-sorun-osangangan-lekoo/#respond,2025-09-08,"Monisọla Saka Lintex Ogale, ọrẹkunrin ti ọdọmọbinrin kan, Deborah Moses, tawọn eeyan tun mọ si Debrah Porsche, ti fẹ ri, amọ ti wọn ti fira wọn silẹ lati bii ọdun meji bayii, ti pada gbẹmi ọmọbinrin naa ninu ile ẹ to wa lEkoo.",personal_relationships,Relationship troubles,public_interest,gender,sensitive,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/orekunrin-deborah-ran-an-sorun-osangangan-lekoo/#respond,2025-09-08,"Gẹgẹ bi Premium Times ṣe sọ, ninu ile tọmọbinrin yii n gbe ninu Estate kan nipinlẹ Eko, ni afurasi to ti wa latimọle ọlọpaa bayii lọọ pa a si lalẹ Ọjọbọ, Tọsidee, ọjọ kẹrin, oṣu Kẹsan-an, ọdun yii.",governance_civic,Police investigation,public_interest,,safe,true
yoruba,latin,Nigeria,Oyo,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Monisọla Saka Gomina ipinlẹ Sokoto tẹlẹ, toun naa dupo Aarẹ to kọja lẹgbẹ oṣelu PDP ṣaaju ibo abẹle ẹgbẹ wọn, Aminu Tambuwal, ti fẹsun kan Aarẹ orilẹ-ede yii, Aṣiwaju Bọla Ahmed Tinubu, ati ẹgbẹ oṣelu to wa nipo bayii, All Progressives Congress APC, pe awọn ni wọn n fọpomọyọ lawọn ẹgbẹ oṣelu alatako, ti wọn n da a ru, ti wọn ko si fẹ ki o toro niṣẹẹju kan.",governance_civic,Sokoto State Governor,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Lọjọ Ẹti, Furaidee, ọjọ karun-un, oṣu Kẹsan-an, ọdun yii, ni ọkunrin olori ileegbimọ aṣoju-ṣofin tẹlẹ yii sọrọ naa.",governance_civic,Announcement or speech,public_interest,,safe,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"O ni Tinubu ati ẹgbẹ APC ti mọ-ọn-mọ dẹ pakute nla kalẹ fun awọn ẹgbẹ alatako orilẹ-ede yii lati da a wo, ki wọn run jegejege, lai ṣee ṣa jọ mọ.",governance_civic,Political party activities,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Gomina Sokoto tẹlẹ to ti n ba ẹgbẹ oṣelu alaṣepọ, African Democratic Congress ADC ṣe bayii ni, Tẹ ẹ ba wo nnkan to n ṣẹlẹ lawọn oriṣiiriṣii ẹgbẹ alatako to wa ni Naijiria lonii, wọn o nilo lati sọ fun yin, ko si bi wọn ṣe le se tabi ki wọn kọ jalẹ to, titi kan Aarẹ Bọla Tinubu funra ẹ, pe awọn ko lọwọ ninu bi wọn ṣe n da ẹgbẹ alatako ru, ati lati ba akitiyan wọn jẹ, ko ri bẹẹ, irọ ni.",governance_civic,Yoruba politics and political parties,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Mi o fẹsun kan wọn o.",culture_and_religion,Politeness,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Mo n sọ ọ lai dọwọ bo ẹnu ni pe awọn ni wọn wa nidii bi wọn ṣe maa da gbogbo ẹgbẹ to jẹ alatako fun wọn ru.",culture_and_religion,Yoruba social practices,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Nigba ti wọn bi i leere boya o ni ẹri lati fi gbe ọrọ rẹ lẹsẹ, Tambuwal to duro lori ọrọ ẹ ni, Mo n sọ ọ bo ṣe jẹ ni, ki i ṣe pe mo n fura si wọn.",culture_and_religion,Yoruba language usage,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Awọn gangan ni wọn n pa gbogbo idan buruku yii.",culture_and_religion,Criticism of bad actions,hate_or_insult,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Ẹ oo ranti pe latigba ti kurukẹrẹ ipalẹmọ eto idibo ọdun 2027 ti n lọ, ni pupọ awọn ọmọ ẹgbẹ alatako bii PDP, Labour Party atawọn ẹgbẹ mi-in ti n rọ lọ sinu ẹgbẹ oṣelu APC.",governance_civic,2027 election preparations,public_interest,,safe,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Ṣugbọn nitori wahala ti wọn ni Tinubu n da silẹ ninu ẹgbẹ awọn, ati ogun abẹle to n lọ ninu awọn ẹgbẹ oṣelu yii, ti ko jẹ ki wọn roju raaye jokoo lori ọna abayọ ati bi wọn ṣe maa rọwọ mu lasiko ibo to n bọ, lo mu kawọn ọmọ ẹgbẹ wọn maa pọ soke raja lọ sinu ẹgbẹ oṣelu to n ṣejọba lọwọ.",governance_civic,Yoruba politics and conflict,public_interest,,sensitive,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Omi alaafia awọn ẹgbẹ yii ti ko figba kan toro naa ni Tambuwal sọ ni gbangba pe iṣẹ ọwọ Aarẹ Tinubu ati ẹgbẹ oṣelu rẹ ni.",governance_civic,Yoruba politics and leadership,public_interest,,safe,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Nitori ati le rẹyin ijọba Tinubu yii, ti wọn yoo si gba ijọba lọwọ ẹ naa ni awọn oloṣelu tinu n bi lati awọn ẹgbẹ alatako ṣe kora wọn jọ sinu ẹgbẹ ADC, ti wọn fẹẹ fi ṣaṣepọ lati le Tinubu danu nipo.",governance_civic,Tinubu's government takeover,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/,2025-09-08,"Awọn bii Atiku, Obi, Rauf Arẹgbẹṣọla, ti i ṣe gomina Ọṣun tẹlẹ, Rotimi Amaechi, David Mark, Tambuwal funra ẹ atawọn jankanjankan mi-in ti ni awọn yoo jẹwọ fun Tinubu lọdun 2027 pe awọn ki i ṣe ọkọ oju omi to n ri wọlẹ lọ to fi n ṣapejuwe ẹgbẹ awọn, nitori awọn maa jọ wọn loju lọjọ ibo.",governance_civic,2023 presidential election,public_interest,,sensitive,true
yoruba,latin,Nigeria,Oyo,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Monisọla Saka Gomina ipinlẹ Sokoto tẹlẹ, toun naa dupo Aarẹ to kọja lẹgbẹ oṣelu PDP ṣaaju ibo abẹle ẹgbẹ wọn, Aminu Tambuwal, ti fẹsun kan Aarẹ orilẹ-ede yii, Aṣiwaju Bọla Ahmed Tinubu, ati ẹgbẹ oṣelu to wa nipo bayii, All Progressives Congress APC, pe awọn ni wọn n fọpomọyọ lawọn ẹgbẹ oṣelu alatako, ti wọn n da a ru, ti wọn ko si fẹ ki o toro niṣẹẹju kan.",governance_civic,Yoruba politics,public_interest,,safe,true
yoruba,latin,Nigeria,Standard,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"Lọjọ Ẹti, Furaidee, ọjọ karun-un, oṣu Kẹsan-an, ọdun yii, ni ọkunrin olori ileegbimọ aṣoju-ṣofin tẹlẹ yii sọrọ naa.",culture_and_religion,Date and time of speech,public_interest,,safe,true
yoruba,latin,Nigeria,Lagos,web_public,https://alaroye.org/2025/09/08/a-maa-jo-egbe-apc-ati-tinubu-loju-lasiko-ibo-2027-tambuwal/#respond,2025-09-08,"O ni Tinubu ati ẹgbẹ APC ti mọ-ọn-mọ dẹ pakute nla kalẹ fun awọn ẹgbẹ alatako orilẹ-ede yii lati da a wo, ki wọn run jegejege, lai ṣee ṣa jọ mọ.",governance_civic,Yoruba politics,public_interest,,safe,true
