language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Tsoron shugaba Buhari kuke yi, Shehu Sani ga 'yan majalisar wakilai Football Geek hausa news , IFTTT ISYAKU",media_and_online,Hausa news,public_interest,,safe,false,
Hausa,latin,Nigeria,Kaduna,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"COM 0 Comments Tsohon sanatan Kaduna ta tsakiya, Shehu Sani, ya ce 'yan majalisar wakilai suna tsoron shugaba Muhammadu Buhari, shiyasa suka soke gayyatar da suka yi masa",governance_civic,Politician's statement about president,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Sani ya yi wannan maganar ne da BBC Hausa, inda yace ya kamata shugaba Buhari ya bayyana gaban majalisar don amsa tambayoyi a kan matsalolin tsaron dake addabar Najeriya",governance_civic,Buhari's security challenges,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A cewarsa, babu dalilin da zai sanya a ce su gayyaci Buhari kuma su koma su canja ra'ayi",governance_civic,political commentary,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"""Ana ta kashe mutane a kowacce rana, ana ta garkuwa da dubbannin jama'a dare da rana kuma alamu sun nuna cewa shugaban kasa bai damu ba",governance_civic,Political violence,misinformation,ethnicity,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Wadannan suna cikin dalilan da suka sanya aka maka Jonathan da kasa,governance_civic,Reasons for government action,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"""Menene amfanin fasa gayyatar shugaban kasa?",governance_civic,benefit of canceling presidential invitation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Hakan yana nuna kuna tsoron shi ne,culture_and_religion,fear and respect,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A kalla gayyatar za ta sanya shugaban kasa yayi wa 'yan Najeriya bayani su san matakan da yake kokarin dauka,"" yace",governance_civic,Government announcement,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A wani labari na daban, tsohon shugaban kasan Najeriya, Olusegun Obasanjo ya bada labarin yadda Janar Olu Bajowa mai ritaya ya ceci rayuwarsa inda ya tsallake mutuwa daga hannun Buka Suka Dimka a juyin mulkin 1976",governance_civic,Former Nigerian president,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Obasanjo ya ce da Bajowa bai gayyacesa sunan dan sa ba, da tuni sojoji masu juyin mulki sun hallaka shi har lahira",governance_civic,Political conflict,public_interest,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Tsohon shugaban kasan ya bayyana hakan a ranar Lahadi, 27 ga watan Disamban 2020 a jihar Ondo yayin biki Source: legit DAGA ISYAKU",governance_civic,Political announcement,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,tt/3pydi74 via IFTTT Share Facebook Twitter Google+ Read More,media_and_online,social media post,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"An tsige shugaban karamar hukumar Shiroro bisa zargin almundahana Football Geek hausa news , IFTTT ISYAKU",governance_civic,Shiroro local government,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"COM 0 Comments Kwamred Suleiman Dauda Chukuba, shine tuɓaɓɓen shugaban ƙaramar hukumar Shiroro da aka sauke daga kan kujerarsa",governance_civic,Dismissal of local government chairman,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"An tsige shi bisa zargin cire kuɗaɗe tare da murƙushe harajin ƙaramar hukuma ba tare da samun sahalewa daga ƴan majalisar su ba, kamar yadda Vanguard ta rawaito ranar Talata",governance_civic,Government finance,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Sannan kuma ya yi almubazzaranci da kuɗaɗe,livelihoods_and_work,wasteful spending,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Mambobi goma sha ɗaya daga cikin Kansiloli goma sha huɗu sun kaɗa kuri'ar tsige shugaban ƙaramar hukumar,governance_civic,Local council election,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Wasu ƙarin zarge-zarge da ake yiwa Shugaban ƙaramar hukumar sun haɗar da kashe kuɗaɗen harajin ƙaramar hukuma ba tare da samun sahalewar majalisar Kansiloli ba, almubazzaranci da sauransu",governance_civic,Allegations against local government officials,public_interest,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Sauran sun haɗar da laifukan almundahanar kuɗaɗe, ƙin gurfana gaban majalisa na tsawon shekara guda don bayanin ƙiyasin haraji da adadin kuɗaɗen da ƙaramar hukuma ta samu",governance_civic,Financial irregularities,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Sun ƙara zargin cewa bayan samun sahalewar cire ₦7,000000 daga asusun ƙaramar hukuma don shiryawa musu taron sanin makamar aikin bita, an shafe tsawon watanni huɗu, amma har yanzu bulumbuƙwui, babu wani labari ko batu kan kuɗaɗen",governance_civic,Local government finance,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Shugaban ƴan majalisa, Malam Yusuf Aliyu, shine ya jagoranci zaman tare da mambobin majalisar 14",governance_civic,Hausa legislative assembly,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Ƴan majalisar su 14 sun nufi gidan gwamnati dake Minna bayan zartar da hukuncin don shawara da wasu ƙusoshin gwamnati akan batun,governance_civic,Legislators visiting government house,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,An kasa samun tuɓaɓɓen ƙaramar hukumar don maida martanin kare kansa daga zarge-zarge da ake yi masa A ranar Talata ne Legit,governance_civic,legal case,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"ng ta rawaito cewa NCDC, cibiyar yaki da cututtuka masu yaduwa, ta ce 'yan Nigeria su shirya girbar sakamakon uwar watsi da suka yi da matakan dakile yaduwar annobar korona Shugaban NCDC, Dakta Chikwe Iheakwezu, ya ce 'yan Nigeria su shirya domin za'a fuskanci hauhawar alkaluman masu kamuwa da cutar korona daga satin nan da muke ciki",health,NCDC COVID-19 response,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A cewar NCDC, makon da ya gabata ya kasance daga cikin mafi ban tsoro saboda tashin gwauron zabi da alkaluman mutanen da suka kamu da cutar ya yi",health,COVID-19 election concerns,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Source: legit DAGA ISYAKU,media_and_online,source attribution,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,tt/34Vr5N8 via IFTTT Share Facebook Twitter Google+ Read More,media_and_online,online sharing,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"2023: Jami’an gwamnatin Ebonyi sun bukaci Umahi yayi takarar Shugaban kasa Football Geek hausa news , IFTTT ISYAKU",governance_civic,2023 Ebonyi state elections,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"COM 0 Comments An matsawa gwamnan jihar Ebonyi, Dave Umahi lamba a kan ya fito takarar kujerar Shugaban kasa a 2023",governance_civic,Ebonyi state governor runs for president,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Mataimakin gwamnan jihar, Kelechi Igwe da sauran mambobin majalisar dokokin jihar sun bukaci Umahi da ya kaddamar da kudirinsa na takarar shugaban kasa",governance_civic,Hausa state government,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Jaridar The Cable ta ruwaito cewa jami’an sun ziyarci gwamnan a mahaifarsa da ke Uburu, karamar hukumar Ohaozara don tattauna lamarin tare da shi",governance_civic,Government visit,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Da yake magana a madadin sauran jami’an, mataimakin gwamnan ya ce sun sauya sheka zuwa jam’iyyar All Progressives Congress (APC) saboda Umahi",governance_civic,Hausa politicians join APC,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Ya ce: “A sanda ka sanar cewar lokaci yayi da za a tafi gaba, da yawa daga cikinmu muna ta jan kafa, muna ta son tattaunawa amma a karshe, sai muka yanke shawarar tafiya da kai",livelihoods_and_work,Conversation about travel,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Dole in fada maka gaskiya cewa wasunmu basu so APC ba amma muka yanke shawarar komawa saboda kai,governance_civic,political preferences,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Don haka, muna kaddamar da cewa dole ka tsaya takarar kujerar Shugaban kasa",governance_civic,political campaign,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"” Gwamnan, a martaninsa ya bukaci jami’an da su ci gaba da ba APC goyon baya",governance_civic,Politician request,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Ya ce jam’iyyar ta samar da wata kafa ga yan Igbo domin su kimanta kansu da kyau,governance_civic,Igbo empowerment,stereotypes,ethnicity,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Sai dai Umahi bai bayyana ko zai yi takarar Shugaban kasa a zaben 2023 ba,governance_civic,2023 presidential election,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A wani labarin, majalisar Kansiloli ta tsige Shugaban Ƙaramar Hukumar Shiroro, Kwamred Dauda Suleiman Chukuba, bisa zargin Almundahana",governance_civic,Dismissal of local government chairman,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A cewar majalisar, sun bawa shugaban duk wata dama domin ya kawar kansa daga zargin da ake yi masa amma sai ya nuna musu raini",governance_civic,government body decision,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Ana zargin Kwamred Chukuba da yin almubazzaranci da barnatar da kudaden shiga da karamar hukuma ta samu,governance_civic,Misuse of public funds,public_interest,,sensitive,false,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,tt/3aQe4Z7 via IFTTT Share Facebook Twitter Google+ Read More,media_and_online,social media sharing,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Yadda aure ya tarwatse a wurin liyafa saboda dangin amarya sun hana na ango abinci Football Geek hausa news , IFTTT ISYAKU",culture_and_religion,wedding celebration disruption,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,COM 0 Comments Wata ma'abociyar amfani da kafar sada zumuntar zamani mai suna Ngozi ta bar mutane da abun mamaki a labarin da ta bada,media_and_online,Online influencer,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A wasu jerin wallafar da tayi, Ngozi ta bada labarin yadda rikici ya barke bayan ango ya harzuka kan cewa danginsa basu samu abincin biki ba",culture_and_religion,Wedding celebration,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Amarya ta fusata bayan angon ya yi mata ihu tare da tsawa a gaban kowa,household_and_care,Domestic conflict,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Ta je bashi hakuri tare da yi masa bayani amma sai ya fusata ya yi mata tsawa a gaban kowa,culture_and_religion,interpersonal conflict,hate_or_insult,gender,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Ngozi ta bada labarin yadda amaryar ta yi shiru tare da komawa mazauninta,culture_and_religion,Silence and return,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Amma kuma lokacin tafiya yana yi amarya tace wa ango ta fasa auren,culture_and_religion,marriage proposal,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A maimakon yayi kokarin gyarawa, sai yace shima ya fasa auren",culture_and_religion,broken marriage,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Ngozi ta wallafa: ""A karshe dai amarya da dangin ango sun samu rikici",culture_and_religion,Family conflict,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Kowa ya kama gabansa har da ango da amarya,culture_and_religion,Marriage and in-laws,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Wallafar da tuni ta karade kafafen sada zumuntar zamani ta janyo cece-kuce daga jama'a",media_and_online,Online media influence,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Wasu sun Dora wa amarya laifi yayin da wasu suka ga laifin ango,culture_and_religion,accusation and blame,stereotypes,ethnicity,sensitive,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Wasu kuwa cewa suka yi ango ya birgesu da bai tsaya wani ja-in-ja ba, shima yace ya fasa",culture_and_religion,verbal conflict,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A wani labari na daban, a halin yanzu, majalisar wakilai bata da bukatar ganawa da Shugaban kasa Muhammadu Buhari domin tattaunawa a kan matsalar tsaro da ya addabi fadin kasar nan, jaridar The Nation ta tabbatar da hakan a ranar Asabar",governance_civic,"Government, national security",public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Shugaban majalisar kamar yadda majiyoyi suka tabbatar, ya gano cewa gayyatar farko ta koma ta kabilanci da siyasa",governance_civic,Political appointment,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,An gano cewa wasu 'yan majalisar da suka assasa gayyatar shugaban kasa Muhammadu Buhari sun bai wa fadar shugaban kasan hakuri,governance_civic,Political news,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,tt/38O8RhA via IFTTT Share Facebook Twitter Google+ Read More,media_and_online,social media sharing,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"2023: Primate Ayodele ya ce Allah bai aiko Tinubu don ya shugabanci Najeriya ba Football Geek hausa news , IFTTT ISYAKU",governance_civic,Primate Ayodele's comments on Tinubu,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"COM 0 Comments Zamowar Bola Tinubu, babban jigon jam’iyyar All Progressives Congress (APC), na zama Shugaban kasar Najeriya na gaba ba mai yiwuwa bane kamar yadda Primate Babatunde Elijah Ayodele ya kaddamar a wahayinsa",governance_civic,Nigerian presidential election,misinformation,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Primate Ayodele, Shugaban cocin INRI Evangelical Spiritual Church da ke Lagas ya fada ma Legit TV a wata hira cewa Allah baya goyon bayan shugabancin Tinubu",culture_and_religion,Religious leader's comments,public_interest,religion,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A cewar faston, duk wani yunkuri da jigon na APC zai yi don takarar Shugaban kasa ba zai cimma nasara ba",governance_civic,Hausa political campaign,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Ya ce: “Shugabancin Tinubu zai sha kunya,governance_civic,politics and governance,public_interest,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,saboda Allah bai aiko Tinubu don ya shugabanci Najeriya ba,governance_civic,"Allah, Tinubu, Nigeria",public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,” [URL],media_and_online,URL,public_interest,,safe,true,
Hausa,latin,Nigeria,Sokoto,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"com/watch?v=EZ8qCP-pG3U A wani labarin, mun ji cewa kungiyar CAN ta Kiristocin Najeriya ta fito ta kare babban limaminta a Sokoto, Bishof Mathew Hassan Kukah",culture_and_religion,Sokoto Bishop's statement,public_interest,religion,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Kungiyar ta CAN ta ce a jawabin da Mathew Hassan Kukah ya yi na bikin Kirismeti, babu inda ya soki Musulunci ko kuma ya yi kiran ayi juyin-mulki",culture_and_religion,Christian-Muslim relations,public_interest,religion,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"CAN ta zargi gwamnatin tarayya, shugaban kasa da kuma shugaban kungiyar MURIC, Farfesa Ishaq Akintola da neman juya maganar da Faston ya yi",governance_civic,Accusation against federal government,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A gefe guda, Dino Melaye, tsohon sanata, ya gargadi Shugaban kasa Muhammadu Buhari a kan yunkurin kama limamin Katolika na Sokoto, Mathew Kukah, kan sukar gwamnati mai ci",governance_civic,political criticism,public_interest,religion,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Wasu kungiyoyi a kasar sun caccaki limamin kan zargin Shugaba Buhari da son kai,governance_civic,Criticism of Buhari,stereotypes,ethnicity,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Kungiyar matasan Tiv sun zargi limamin da kira ga tunkudar da shugaban kasar sannan suka bukaci hukumomin tsaro su binciki malamin,governance_civic,Tiv youth group accusations,public_interest,tribe,sensitive,false,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,tt/3rCfnRd via IFTTT Share Facebook Twitter Google+ Read More,media_and_online,Social media sharing,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Ya jima xaune kan darduman bayan ya kai Ayan karshe a Surah At-tawbah, ganin har shidda da rabi ya sa shi mikewa a hankali ya rufe qur'anin ya ajiye a bedside drawer, jallabiyan jikinsa ya cire ya nufi bathroom, ya dau lkci yana wanka sabulai masu dadin kamshi da shower gel duk ya cika dakin, sanye da bathrobe ya fito yana goge lallausan bakin gashin kansa da karamin towel, gaban mirror ya nufa ya dauko lotions dinsa daga tsaye nn ya shafa, yana gamawa ya jawo mayyukan gashinsa ya shafa ya shiga combing gashin nasa, closet dinsa ya bude ya fiddo well ironed wear din da xae sa dake jikin hanger, farar singlet ya fara sawa, cikin mintuna bakwae kacal ya gama shiryawa, ya dauki silver wrist watch dinsa kirar Emporio Armani ya sa, shoe rack dinsa ya nufa ya dauki bakar cover shoe kirar Haggioti ya koma gefen makeken gadonsa ya xauna ya sa bakar safarsa na kafa snn ya sa shoe din, duk wnn abinda yake kwata kwata bae da walwala, mikewa yyi ya shiga tucking din farar uniform din jikinsa kafin ya dauki belt ya sa, wayarsa ya dauka da hularsa ya koma gaban mirror ya feshe jikinsa da turarruka ya nufi kofa ya fita, Captain Ahmad Junaid kenan, A Certified seafarer (Merchant Navy) Kmr bae son taka kasa yake tafiya a makeken compound din, sai yake ga kamar yayi shekara rabonsa da gidan nasu, Where as sati biyar kawai yayi a Egypt, kai tsaye part din Hajiyarsa ya nufa, bbu kowa falon se kamshi me ddi dake tashi da ya hade da kamshin soye soyen da ake a kitchen, falonta ya nufa da sallama cikin sanyayyan muryarsa, fitowarta daga bedroom knn ta amsa sallamarsa, xama yyi kan kujera yana kallonta yace ""Gud morning Mumy"" ta dan yi murmushi tana kallon agogo tace ""Baka makara ba, dubi har bakwae ya gota ko duk gajiyar ce haka"" Shafa lallausan gashin kansa yyi yace ""Jiya da headache na kwana Mumy duk na gaji"" tace ""Ba na baka magani ba?",household_and_care,Routine activities,public_interest,,safe,false,
